Sujetos,Condición,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density
40.0,arabia,0.9083160426706044,0.9223824693707291,0.9183816356107374,311,37,11.73565670934092,4.520900321543408,0.025310410697230182,4.466408737495559,0.059144403655205395,1,8.5,58.333333333333336,0.007291774712166787
41.0,arabia,0.9734219550480883,0.9192414579736107,0.919404220057504,150,21,16.57761732851985,3.68,0.027704485488126648,5.359472276288535,0.04879883009409191,0,3.0,9.0,0.012348993288590604
43.0,arabia,1.0900578283293656,1.133072007410256,1.0932530721486788,164,23,11.615810674723061,4.024390243902439,0.03022875816993464,4.770903535205756,0.06475479178558163,0,4.0,17.0,0.012344755349393985
45.0,arabia,1.0025674022562863,0.9450251640580766,0.9612210141241091,86,15,14.489699425869642,3.2790697674418605,0.02586206896551724,5.687527529567046,0.04150520022613046,0,1.0,5.0,0.019288645690834473
46.0,arabia,0.9232856143378135,0.9577405615770699,0.8514898405372171,71,10,13.290983606557381,3.408450704225352,0.032407407407407406,5.243452518389126,0.03461151901663391,0,3.0,5.0,0.024346076458752516
47.0,arabia,1.112994066694888,0.9795168649543338,0.9973112112857679,66,10,14.559294871794869,3.090909090909091,0.02027027027027027,5.60728961209737,0.041808191808191814,0,0.0,4.0,0.023776223776223775
48.0,arabia,0.9171950970488385,0.9634679231486352,0.870356204525389,185,25,15.988405797101443,3.72972972972973,0.024193548387096774,5.0766247012609185,0.04431373422854152,0,8.0,14.0,0.010135135135135136
49.0,arabia,0.8086913506555571,0.7181344969398346,0.7463840819368851,85,15,16.571428571428566,3.0588235294117645,0.016666666666666666,5.942150193410678,0.017555777555777557,0,0.0,3.0,0.018207282913165267
50.0,arabia,0.7319475433599615,0.7249404870324594,0.7673529187081403,116,21,14.039408866995071,3.5,0.028169014084507043,5.47646258151735,0.017960924020761746,1,5.5,4.333333333333333,0.015217391304347827
51.0,arabia,0.8870607209173244,0.8631490690872282,0.8807168305567329,177,25,14.496515450361608,3.8192090395480225,0.023450586264656615,4.966058223942239,0.047659624185033105,1,4.5,13.333333333333334,0.010850025680534154
52.0,arabia,1.0047112919429104,1.115103415963889,0.9881746860913682,91,14,21.307086614173222,2.7472527472527473,0,7.805808889273389,0.004045954045954046,1,0.5,3.3333333333333335,0.015262515262515262
54.0,arabia,1.0590151181028515,1.0197469477391894,0.9721803145108632,113,18,13.151515151515149,3.504424778761062,0.018145161290322582,5.27428534981082,0.03606249709620073,0,3.0,6.0,0.015644753476611883
55.0,arabia,0.9028956021460143,0.9001917303209824,0.8802981677406349,259,35,10.316289357272964,4.710424710424711,0.03998911860718172,4.203642194794791,0.06450364062810232,0,18.0,54.0,0.009128730058962618
56.0,arabia,0.8695816951153077,0.8800109698937164,0.9300075339574114,86,14,14.20444444444444,3.4651162790697674,0.04296875,5.336111111111099,0.021728078123426964,0,2.0,4.0,0.020383036935704514
57.0,arabia,1.1087038471371586,1.0481252597287534,0.9959628679445057,68,11,13.616071428571425,3.2058823529411766,0.030927835051546393,5.318137842823684,0.030827138547726785,0,0.0,0.0,0.02392449517120281
58.0,arabia,1.1952942958774442,1.1795014637412615,1.1576648265264107,133,22,13.835470085470083,3.518796992481203,0.018218623481781375,5.522444644374301,0.03468733374922998,0,3.0,9.0,0.013328776486671223
59.0,arabia,0.9070789714392397,0.8224365221550183,0.8571091157886476,199,28,15.159836065573767,3.6683417085427137,0.014678899082568808,5.3817512557252085,0.04491348245966927,3,4.5,17.0,0.00926348916298665
60.0,arabia,1.106731957084365,1.105300611511973,1.048090599635759,85,14,18.578740157480315,2.988235294117647,0.009009009009009009,5.952550967893974,0.01645191409897292,0,2.0,3.0,0.017787114845938375
61.0,arabia,0.8451094173612517,1.065176257000578,0.7012742986365953,48,8,14.34375,2.6666666666666665,0,5.97514960106383,0.0,0,2.0,0.0,0.028368794326241134
63.0,arabia,0.8368521950830481,0.8058553523387468,0.7491123125346957,203,27,13.046853146853142,4.029556650246305,0.024492234169653525,4.907254626561622,0.04285392341188134,0,8.0,19.0,0.009974150124372043
64.0,arabia,1.0063560199871535,0.9061942968745532,0.9449435714052794,112,15,12.02450980392157,3.607142857142857,0.02813852813852814,5.105139442225802,0.06612273482574234,0,2.0,9.0,0.01624839124839125
65.0,arabia,1.0306836170180018,1.023978075162513,1.2273414048399305,52,9,16.74683544303797,3.0,0.024390243902439025,5.553978845676526,0.029792429792429794,0,0.0,2.0,0.029411764705882353
