Sujetos,Condición,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density
39,campeones_del_mundo,0.9665346374093139,0.9348296494950064,0.9408360980789849,288,35,12.629268292682928,4.833333333333333,0.02909579230080573,4.3284644409192135,0.07384262889985839,1,12.5,76.33333333333333,0.008420441347270616
40,campeones_del_mundo,0.9346893604570542,0.8969817824673335,0.8819112801400132,433,49,13.71067961165049,4.757505773672055,0.02400190114068441,4.281473821146105,0.08884056469964048,2,19.0,111.66666666666667,0.005506372423231546
41,campeones_del_mundo,1.0453286417952317,1.0001635283074974,0.9609793519598435,244,29,14.657439446366782,4.729508196721311,0.03366013071895425,4.454725022210129,0.07863368567255183,0,14.0,53.0,0.009731498347163192
42,campeones_del_mundo,0.8299682379259306,0.8302766671349158,0.8084694778479811,214,24,11.153376906318082,4.289719626168225,0.02085747392815759,4.66798497361811,0.05432981006406155,1,3.5,18.333333333333332,0.010069764380676582
43,campeones_del_mundo,1.0398460464332575,0.9781064649790528,0.9530272608620245,157,20,14.172782874617738,4.165605095541402,0.022425249169435217,4.589030358275361,0.054913007892094245,0,4.0,23.0,0.013351298383145516
44,campeones_del_mundo,1.0384394633462042,1.0811078193916548,1.094054288215469,188,29,12.776203966005667,3.734042553191489,0.025210084033613446,5.035980411803106,0.025172709749701688,2,4.0,12.666666666666666,0.009984070997838207
45,campeones_del_mundo,1.0201311822486534,0.9822380538930947,0.9820895043605598,451,48,15.414954806902221,5.396895787139689,0.03977174476915096,4.235214326852674,0.09466815841327082,3,37.5,152.0,0.0059965508745996555
46,campeones_del_mundo,0.9879125344705707,1.1000724580167922,0.9965407822186989,230,29,13.075,3.982608695652174,0.021454112038140644,5.035693980631701,0.04675174469896947,2,11.0,21.666666666666668,0.008695652173913044
47,campeones_del_mundo,1.0770121511672315,1.0160522974532895,0.9971589458559987,123,19,14.866028708133976,3.3983739837398375,0.016194331983805668,5.533190631243424,0.040510640554813564,0,2.0,9.0,0.013927762228441956
48,campeones_del_mundo,1.1004430667924994,1.0751232927061438,1.0181414053007523,245,32,14.316013071895421,4.155102040816327,0.026812688821752265,4.669645146036589,0.0748589258044081,0,8.0,36.0,0.008514553362328538
49,campeones_del_mundo,1.0231259332535558,0.9785597452196237,0.9598267204243971,241,32,13.094230769230771,4.29045643153527,0.020458265139116204,4.534487620026522,0.05066775510113369,2,7.0,27.666666666666668,0.008938450899031811
50,campeones_del_mundo,0.9068790960426533,0.8909169029305841,0.89653943256376,156,23,15.060983606557377,3.91025641025641,0.024719101123595506,5.231092896174894,0.05112769025714351,2,4.0,16.666666666666668,0.012613730355665839
51,campeones_del_mundo,1.0269550131093585,1.0129425441459428,1.0541695187029752,285,35,14.25623960066556,4.217543859649123,0.019012675116744496,4.669189091562773,0.04808028172179139,0,13.0,30.0,0.0074252532740301455
